Dark Iron Deposit,"POINT(1833 -6576)",3,Searing Gorge Dustfire Valley,
Standing Exterior Medium - MFF,"POINT(855.977 -5018.23)",5,Dun Morogh Gates of Ironforge,
Standing Exterior Medium - MFF,"POINT(5290.58 2294.08)",5,Eastern Plaguelands Light's Hope Chapel,
Copper Vein,"POINT(1197.99 -298.249)",3,Hillsbrad Foothills,
Standing Exterior Medium - MFF,"POINT(5299.31 2313.58)",5,Eastern Plaguelands Light's Hope Chapel,
White Smoke Emitter,"POINT(2358.2 -3453.66)",5,Wetlands Angerfang Encampment,
Standing Exterior Medium - MFF,"POINT(5331.19 2298.28)",5,Eastern Plaguelands Light's Hope Chapel,
Standing Exterior Medium - MFF,"POINT(-168.323 2045.53)",5,Tirisfal Glades,
Standing Exterior Medium - MFF,"POINT(3535.44 -926.063)",5,Arathi Highlands Hammerfall,
Khadgar's Whisker,"POINT(2997.91 -1025.81)",3,Arathi Highlands Dabyrie's Farmstead,
Standing Exterior Medium - MFF,"POINT(3495.36 -913.485)",5,Arathi Highlands Hammerfall,
Standing Exterior Medium - MFF,"POINT(-13832.1 -4957.25)",5,Thunder Bluff,
Standing Exterior Medium - MFF,"POINT(-106.474 -9469.38)",5,Elwynn Forest Goldshire,
Standing Exterior Medium - MFF,"POINT(-13621.1 -5079.61)",5,Thunder Bluff Hunter Rise,
Truesilver Deposit,"POINT(1020.97 -6680.17)",3,Searing Gorge Firewatch Ridge,
Standing Exterior Medium - MFF,"POINT(-79.274 -9464.54)",5,Elwynn Forest Goldshire,
Gold Vein,"POINT(1327.1 -11085.5)",3,Duskwood Tranquil Gardens Cemetery,
Standing Exterior Medium - MFF,"POINT(-9358.52 -2004.2)",5,Orgrimmar,
Supply Crate,"POINT(15846.9 -7962.3)",3,Stratholme,
Standing Exterior Medium - MFF,"POINT(-9355.91 -2021.51)",5,Orgrimmar,
Standing Exterior Medium - MFF,"POINT(-9348.3 -1984.7)",5,Orgrimmar,
Icecap,"POINT(-11050.2 2774.25)",3,Winterspring,
Standing Exterior Medium - MFF,"POINT(2543.75 -1247.64)",5,Arathi Highlands Refuge Pointe,
School of Deviate Fish,"POINT(-10664.9 -4993.39)",25,The Barrens The Stagnant Oasis,
Standing Exterior Medium - MFF,"POINT(2536.96 -1280.11)",5,Arathi Highlands Refuge Pointe,
Standing Exterior Medium - MFF,"POINT(2505.87 -1236.42)",5,Arathi Highlands Refuge Pointe,
Standing Exterior Medium - MFF,"POINT(2520.15 -1286.54)",5,Arathi Highlands Refuge Pointe,
Standing Exterior Medium - MFF,"POINT(3443.02 -10960.9)",5,Blasted Lands Nethergarde Keep,
Standing Exterior Medium - MFF,"POINT(-16277.1 6272.86)",5,Darnassus,
Standing Exterior Medium - MFF,"POINT(3452.44 -10986.1)",5,Blasted Lands Nethergarde Keep,
Standing Exterior Medium - MFF,"POINT(3444.51 -11097.4)",5,Blasted Lands Nethergarde Keep,
Standing Exterior Medium - MFF,"POINT(-14538.8 4987.61)",5,Teldrassil Rut'theran Village,
Standing Exterior Medium - MFF,"POINT(-16202.6 5978.83)",5,Darnassus The Temple Gardens,
Standing Exterior Medium - MFF,"POINT(-9916.65 -4544.9)",5,The Barrens Ratchet,
Standing Exterior Medium - MFF,"POINT(1214.24 -10565.7)",5,Duskwood Darkshire,
Copper Vein,"POINT(1308 -2982)",3,Wetlands Sundown Marsh,
Standing Exterior Medium - MFF,"POINT(1196.53 -10528.9)",5,Duskwood Darkshire,
Standing Interior Small - MFF,"POINT(-11202.3 -9161.01)",5,Thousand Needles Freewind Post,
Standing Exterior Medium - MFF,"POINT(-1610.77 513.327)",5,Silverpine Forest The Sepulcher,
Standing Interior Small - MFF,"POINT(943.227 -3.39426)",5,Hillsbrad Foothills Tarren Mill,
Standing Exterior Medium - MFF,"POINT(-1560.28 492.153)",5,Silverpine Forest The Sepulcher,
Brightly Colored Egg,"POINT(-14657 6191.99)",3,Teldrassil Dolanaar,
Standing Exterior Medium - MFF,"POINT(-546.645 -14282.3)",5,Stranglethorn Vale Booty Bay,
Hanging Streamer x3 - MFF,"POINT(1189.06 -6498.48)",5,Searing Gorge Thorium Point,
Standing Exterior Medium - MFF,"POINT(3262.62 -10476.1)",5,Swamp of Sorrows Stonard,
Standing Exterior Medium - MFF,"POINT(-10992.2 -4119.67)",5,The Barrens The Crossroads,
Standing Exterior Medium - MFF,"POINT(-11002.6 -4249.96)",5,The Barrens,
Standing Exterior Medium - MFF,"POINT(185.711 -11317.5)",5,Stranglethorn Vale Rebel Camp,
Plaguebloom,"POINT(4087.51 2665.35)",3,Eastern Plaguelands Blackwood Lake,
Standing Exterior Medium - MFF,"POINT(-12531.1 -9799.62)",5,Un'Goro Crater Marshal's Refuge,
Standing Interior Small - MFF,"POINT(-612.974 -8907.8)",5,Stormwind City,
Standing Exterior Medium - MFF,"POINT(-12546.1 -9878.83)",5,Un'Goro Crater Marshal's Refuge,
Gold Vein,"POINT(1276 -6653)",3,Searing Gorge,
Standing Exterior Medium - MFF,"POINT(2004.7 292.878)",5,The Hinterlands Aerie Peak,
Icecap,"POINT(-10200.1 3074.1)",3,Winterspring,
Standing Exterior Medium - MFF,"POINT(861.073 -3650.15)",5,Wetlands Menethil Harbor,
Silver Vein,"POINT(793.15 -12034)",3,Stranglethorn Vale Venture Co. Base Camp,
Standing Exterior Medium - MFF,"POINT(776.941 -3662.96)",5,Wetlands Menethil Harbor,
Standing Exterior Medium - MFF,"POINT(-11152 -1308.3)",5,Ashenvale Splintertree Post,
Standing Exterior Medium - MFF,"POINT(-11108.4 -1349.05)",5,Ashenvale Splintertree Post,
Standing Exterior Medium - MFF,"POINT(-14992.3 -3527.69)",5,Desolace Nijel's Point,
Standing Exterior Medium - MFF,"POINT(-16783.2 -5261.24)",5,Desolace Shadowprey Village,
Standing Exterior Medium - MFF,"POINT(-14855.9 -3486.08)",5,Desolace Nijel's Point,
Truesilver Deposit,"POINT(1204 -6942)",3,Searing Gorge The Cauldron,
Standing Exterior Medium - MFF,"POINT(-13948.8 -8080.7)",5,Feralas Camp Mojache,
Standing Exterior Medium - MFF,"POINT(-13908.7 -8149.02)",5,Feralas Camp Mojache,
Standing Exterior Medium - MFF,"POINT(-9075.56 -7570.49)",5,Dustwallow Marsh Theramore Isle,
Standing Exterior Medium - MFF,"POINT(-13690.3 -8031.06)",5,Feralas Camp Mojache,
Gold Vein,"POINT(988.343 -6834.01)",3,Searing Gorge,
Standing Exterior Medium - MFF,"POINT(-13775.7 -8060.75)",5,Feralas Camp Mojache,
Standing Exterior Medium - MFF,"POINT(-13908 -8164.65)",5,Feralas Camp Mojache,
Standing Exterior Medium - MFF,"POINT(-16886.4 -8062.32)",5,Feralas Feathermoon Stronghold,
Standing Exterior Medium - MFF,"POINT(-9052 3126.4)",5,Winterspring Everlook,
Standing Exterior Medium - MFF,"POINT(-9005.13 3022.87)",5,Winterspring Everlook,
Standing Exterior Medium - MFF,"POINT(550.777 -811.97)",5,Hillsbrad Foothills Southshore,
Large Scarab Coffer,"POINT(18724.1 -11641.8)",3,Ahn'Qiraj Temple,
Arathi Basin Doomweed01,"POINT(18843.8 -12766.9)",5,Arathi Basin,
Standing Exterior Medium - MFF,"POINT(512.517 -703.508)",5,Hillsbrad Foothills Southshore,
Standing Exterior Medium - MFF,"POINT(527.053 -834.324)",5,Hillsbrad Foothills Southshore,
Standing Exterior Medium - MFF,"POINT(-14472.2 -10483.9)",5,Silithus Cenarion Hold,
Standing Exterior Medium - MFF,"POINT(-14410.3 -10518.1)",5,Silithus Cenarion Hold,
Liferoot,"POINT(-15945.9 -5695.13)",3,Desolace,
Standing Exterior Medium - MFF,"POINT(-11732.6 -5963.56)",5,The Barrens Camp Taurajo,
Standing Exterior Medium - MFF,"POINT(-11705.8 -6041.56)",5,The Barrens Camp Taurajo,
Copper Vein,"POINT(-11354.2 -8010.23)",3,The Barrens Bael Modan,
Standing Exterior Medium - MFF,"POINT(-15102.8 -977.04)",5,Stonetalon Mountains Stonetalon Peak,
Standing Exterior Medium - MFF,"POINT(-15168.1 -937.59)",5,Stonetalon Mountains Stonetalon Peak,
Standing Exterior Medium - MFF,"POINT(-13235.4 -894.04)",5,Ashenvale Astranaar,
Standing Exterior Medium - MFF,"POINT(-13316.6 -951.66)",5,Ashenvale Astranaar,
Camp Mug,"POINT(-873.295 -8827.06)",5,Stormwind City,
Flame of Azshara,"POINT(-8292.64 199.19)",10,Azshara Ruins of Eldarath ,
Large Solid Chest,"POINT(13116.7 -10017.8)",3,Shadowfang Keep,
Camp Crate,"POINT(-13897.7 688.86)",5,Darkshore Twilight Vale,
Camp Crate,"POINT(-13898.7 689.31)",5,Darkshore Twilight Vale,
Camp Crate,"POINT(3060.68 -11275.4)",5,Blasted Lands,
Camp Crate,"POINT(3060.5 -11275.2)",5,Blasted Lands,
Grave Moss,"POINT(13008.5 390.62)",3,Scarlet Monastery,
Copper Vein,"POINT(617.63 -9030.71)",3,Elwynn Forest Jasperlode Mine,
Camp Crate,"POINT(-867.989 -8837.69)",5,Stormwind City,
Hanging Streamer - MFF,"POINT(2516.22 -2636.49)",5,Wetlands Dun Modr,
Hanging Streamer - MFF,"POINT(2510.42 -2642.17)",5,Wetlands Dun Modr,
Camp Pavilion,"POINT(2513.32 -2639.3)",5,Wetlands Dun Modr,
Ribbon Pole,"POINT(-14002.8 -3127.61)",10,Stonetalon Mountains Webwinder Path,
Standing Exterior Medium - MFF,"POINT(-11225.2 -9147.61)",5,Thousand Needles Freewind Post,
Standing Exterior Medium - MFF,"POINT(-11240.7 -9143.07)",5,Thousand Needles Freewind Post,
Standing Exterior Medium - MFF,"POINT(-14662.4 -2747.57)",5,Stonetalon Mountains Sun Rock Retreat,
Tin Vein,"POINT(-1599.2 -11234.7)",3,Westfall The Dagger Hills,
Standing Exterior Medium - MFF,"POINT(-14592.3 -2779.32)",5,Stonetalon Mountains Sun Rock Retreat,
Brightly Colored Egg,"POINT(-14630.3 6097.84)",3,Teldrassil Dolanaar,
Standing Exterior Medium - MFF,"POINT(-14661 -2756.29)",5,Stonetalon Mountains Sun Rock Retreat,
Stranglekelp,"POINT(-14182.6 -628.9)",3,Ashenvale Lake Falathim,
Standing Exterior Medium - MFF,"POINT(-14742.1 -2759.31)",5,Stonetalon Mountains Sun Rock Retreat,
Iron Deposit,"POINT(3656 -822)",3,Arathi Highlands Hammerfall,
Camp Pavilion,"POINT(4416.75 1918.16)",5,Eastern Plaguelands Corin's Crossing,
Standing Exterior Medium - MFF,"POINT(-11172.5 2799.26)",5,Winterspring,
Earthroot,"POINT(-1954.27 -11053.9)",3,Westfall Longshore,
Ribbon Pole,"POINT(-13475.4 -10071.8)",10,Silithus Valor's Rest,
Camp Jug,"POINT(-13491.2 -10062.6)",5,Silithus Valor's Rest,
Standing Exterior Medium - MFF,"POINT(-10841.2 -6825.85)",5,Dustwallow Marsh Brackenwall Village,
Standing Exterior Medium - MFF,"POINT(-10771.5 -6782.34)",5,Dustwallow Marsh Brackenwall Village,
Camp Pavilion,"POINT(-1162.9 -269.923)",5,Silverpine Forest,
Standing Interior Medium - MFF,"POINT(2945.34 -5306.09)",5,Loch Modan Thelsamar,
Flame of Hillsbrad,"POINT(674.73 -325.53)",10,Hillsbrad Foothills,
Standing Exterior Medium - MFF,"POINT(-9357.42 -1950.04)",5,Orgrimmar,
Standing Exterior Medium - MFF,"POINT(-13845.2 -4847.45)",5,Thunder Bluff,
Hanging Square Medium - MFF,"POINT(1210.2 -9542.78)",5,Elwynn Forest Eastvale Logging Camp,
Standing Exterior Medium - MFF,"POINT(1175.43 -4776.92)",5,Dun Morogh,
Hanging Square Medium - MFF,"POINT(1171.71 -10542.9)",5,Duskwood Darkshire,
Stranglekelp,"POINT(-14503.8 1132.9)",3,Darkshore Twilight Shore,
Standing Exterior Medium - MFF,"POINT(1214.09 -4728.72)",5,Dun Morogh,
Standing Exterior Medium - MFF,"POINT(1098.54 -4863.93)",5,Dun Morogh,
Standing Exterior Medium - MFF,"POINT(-11247.7 4110.67)",5,Moonglade Nighthaven,
Bench,"POINT(15681.4 -12629.8)",7,Blackrock Depths,
Hanging Streamer x3 - MFF,"POINT(-14896.4 -3416.17)",5,Desolace Nijel's Point,
Standing Exterior Medium - MFF,"POINT(-11190.2 4141.1)",5,Moonglade Nighthaven,
Standing Exterior Medium - MFF,"POINT(-772.621 -8839.8)",5,Stormwind City,
Standing Exterior Medium - MFF,"POINT(-814.784 -8817.86)",5,Stormwind City,
Standing Exterior Medium - MFF,"POINT(-636.976 -8848.75)",5,Stormwind City,
Standing Exterior Medium - MFF,"POINT(-14528.5 4956.49)",5,Teldrassil Rut'theran Village,
Standing Exterior Medium - MFF,"POINT(-10011.9 -4634.68)",5,The Barrens Ratchet,
Standing Exterior Medium - MFF,"POINT(-10029 -4659.06)",5,The Barrens Ratchet,
Standing Exterior Medium - MFF,"POINT(-10045.2 -4632.43)",5,The Barrens Ratchet,
Standing Exterior Medium - MFF,"POINT(-12624.4 -9907.68)",5,Un'Goro Crater Marshal's Refuge,
Standing Exterior Medium - MFF,"POINT(-11140.2 -4039.05)",5,The Barrens The Crossroads,
Standing Exterior Medium - MFF,"POINT(-12598.2 -9828.62)",5,Un'Goro Crater Marshal's Refuge,
Standing Exterior Medium - MFF,"POINT(-12522 -9786.92)",5,Un'Goro Crater Marshal's Refuge,
Standing Exterior Medium - MFF,"POINT(-12624.4 -9907.68)",5,Un'Goro Crater Marshal's Refuge,
Standing Exterior Medium - MFF,"POINT(-12598.2 -9828.62)",5,Un'Goro Crater Marshal's Refuge,
Standing Exterior Medium - MFF,"POINT(-12498.6 -9985.18)",5,Un'Goro Crater Lakkari Tar Pits,
Standing Exterior Medium - MFF,"POINT(-14216.4 2673.85)",5,Darkshore Auberdine,
Standing Exterior Medium - MFF,"POINT(-14145.7 2688.94)",5,Darkshore Auberdine,
Standing Exterior Medium - MFF,"POINT(-14896.4 -3435.8)",5,Desolace Nijel's Point,
Standing Exterior Medium - MFF,"POINT(-9280.52 -7348.36)",5,Dustwallow Marsh Theramore Isle,
Standing Exterior Medium - MFF,"POINT(-9211.97 -7298.21)",5,Dustwallow Marsh Theramore Isle,
Standing Exterior Medium - MFF,"POINT(-9362.42 -7272.48)",5,Dustwallow Marsh,
Standing Exterior Medium - MFF,"POINT(-9149.33 -7473.05)",5,Dustwallow Marsh Theramore Isle,
Standing Exterior Medium - MFF,"POINT(-16960.1 -8133.26)",5,Feralas Feathermoon Stronghold,
Standing Exterior Medium - MFF,"POINT(-16950.1 -8003.01)",5,Feralas Feathermoon Stronghold,
Supply Crate,"POINT(15762 -8485.91)",3,Stratholme,
Standing Exterior Medium - MFF,"POINT(-72.6175 1769.07)",5,Tirisfal Glades Ruins of Lordaeron,
Solid Chest,"POINT(-14550.8 -4641.25)",3,Desolace Kolkar Village,
Standing Exterior Medium - MFF,"POINT(-8918.7 3122.95)",5,Winterspring Everlook,
Standing Exterior Medium - MFF,"POINT(-9058.79 3068.98)",5,Winterspring Everlook,
Wild Steelbloom,"POINT(717.021 -11842.5)",3,Stranglethorn Vale Venture Co. Base Camp,
Standing Exterior Medium - MFF,"POINT(-11781.8 -6068.45)",5,The Barrens Camp Taurajo,
Standing Exterior Medium - MFF,"POINT(-11797.6 -6064.55)",5,The Barrens Camp Taurajo,
Standing Interior Medium - MFF,"POINT(-14013.2 -3133.68)",5,Stonetalon Mountains Webwinder Path,
Brightly Colored Egg,"POINT(-67.5321 -9504.12)",3,Elwynn Forest Goldshire,
Standing Exterior Medium - MFF,"POINT(-11240 -9087.62)",5,Thousand Needles Freewind Post,
Copper Vein,"POINT(-517.683 -9605.88)",3,Elwynn Forest,
Flame of the Plaguelands,"POINT(4411.57 1930.94)",10,Eastern Plaguelands Corin's Crossing,
Standing Exterior Medium - MFF,"POINT(-13480.9 -10064.7)",5,Silithus Valor's Rest,
Tonk Control Console,"POINT(-13775.3 -5320.44)",1,Mulgore,
Hanging Streamer - MFF,"POINT(595.682 -790.696)",5,Hillsbrad Foothills Southshore,
Dark Iron Deposit,"POINT(16002.6 -4290.42)",3,Molten Core,
Flame of Silverpine,"POINT(-1171.19 -278.222)",10,Silverpine Forest,
Standing Exterior Medium - MFF,"POINT(841.309 -5000.16)",5,Dun Morogh Gates of Ironforge,
Standing Exterior Medium - MFF,"POINT(-14536.1 4974.47)",5,Teldrassil Rut'theran Village,
Food Crate,"POINT(582.781 -11564.6)",3,Stranglethorn Vale Kurzen's Compound,
Standing Exterior Medium - MFF,"POINT(-9380.77 -1986.65)",5,Orgrimmar,
Standing Exterior Medium - MFF,"POINT(-9286.35 -1981.48)",5,Orgrimmar,
Standing Exterior Medium - MFF,"POINT(-13905.5 -4744.56)",5,Thunder Bluff Spirit Rise,
Standing Exterior Medium - MFF,"POINT(-13922.5 -4739.58)",5,Thunder Bluff Spirit Rise,
Peacebloom,"POINT(-1153.24 1298.74)",3,Silverpine Forest,
Standing Exterior Medium - MFF,"POINT(-13739.2 -4916.63)",5,Thunder Bluff,
Standing Exterior Medium - MFF,"POINT(-13907.9 -4754.85)",5,Thunder Bluff Spirit Rise,
Standing Exterior Medium - MFF,"POINT(-11107.6 4187.61)",5,Moonglade Nighthaven,
Standing Exterior Medium - MFF,"POINT(-11236.7 4291.82)",5,Moonglade Nighthaven,
Standing Exterior Medium - MFF,"POINT(2182.62 -6657.58)",5,Badlands Kargath,
Standing Exterior Medium - MFF,"POINT(-11197.6 4295.15)",5,Moonglade Nighthaven,
Standing Exterior Medium - MFF,"POINT(2521.81 -1225.37)",5,Arathi Highlands Refuge Pointe,
Mageroyal,"POINT(-11510.2 -4273.05)",3,The Barrens,
Standing Exterior Medium - MFF,"POINT(3403.58 -11023.7)",5,Blasted Lands Nethergarde Keep,
Food Crate,"POINT(2823.23 -1046.3)",3,Arathi Highlands Dabyrie's Farmstead,
Standing Exterior Medium - MFF,"POINT(3464.26 -11036.2)",5,Blasted Lands Nethergarde Keep,
Standing Exterior Medium - MFF,"POINT(3335.21 -11024.7)",5,Blasted Lands Nethergarde Keep,
Standing Exterior Medium - MFF,"POINT(3450.28 -11108.6)",5,Blasted Lands Nethergarde Keep,
Standing Exterior Medium - MFF,"POINT(476.932 -5535.45)",5,Dun Morogh Kharanos,
Standing Exterior Medium - MFF,"POINT(479.124 -5461.15)",5,Dun Morogh Kharanos,
Standing Exterior Medium - MFF,"POINT(-1570.85 560.79)",5,Silverpine Forest The Sepulcher,
Standing Exterior Medium - MFF,"POINT(-437.632 -14363)",5,Stranglethorn Vale Booty Bay,
Stranglekelp,"POINT(408.556 -1051.87)",3,Hillsbrad Foothills Western Strand,
Standing Interior Small - MFF,"POINT(827.461 -3810.46)",5,Wetlands Menethil Harbor,
Standing Exterior Medium - MFF,"POINT(3184.08 -10464.8)",5,Swamp of Sorrows Stonard,
Standing Interior Small - MFF,"POINT(1229.04 -4708.77)",5,Dun Morogh,
Standing Exterior Medium - MFF,"POINT(-396.097 -14337.5)",5,Stranglethorn Vale Booty Bay,
Standing Exterior Medium - MFF,"POINT(-455.98 -14339)",5,Stranglethorn Vale Booty Bay,
Standing Exterior Medium - MFF,"POINT(4546.21 -584.169)",5,The Hinterlands Revantusk Village,
Standing Exterior Medium - MFF,"POINT(4609.13 -584.917)",5,The Hinterlands Revantusk Village,
Standing Exterior Medium - MFF,"POINT(4701.28 -643.153)",5,The Hinterlands Revantusk Village,
Brightly Colored Egg,"POINT(-13249.5 -5979.22)",3,Mulgore Bloodhoof Village,
Standing Exterior Medium - MFF,"POINT(-1004.96 -10515)",5,Westfall Sentinel Hill,
Standing Exterior Medium - MFF,"POINT(-1070.96 -10502.6)",5,Westfall Sentinel Hill,
Supply Crate,"POINT(15783.3 -8558.24)",3,Stratholme,
Standing Exterior Medium - MFF,"POINT(896.232 -3600.97)",5,Wetlands Menethil Harbor,
Standing Exterior Medium - MFF,"POINT(-13857.8 -4739.88)",5,Thunder Bluff Spirit Rise,
Standing Exterior Medium - MFF,"POINT(900.646 -37.6348)",5,Hillsbrad Foothills Tarren Mill,
Standing Exterior Medium - MFF,"POINT(-9356.16 -1991.83)",5,Orgrimmar,
Standing Exterior Medium - MFF,"POINT(569.205 -824.021)",5,Hillsbrad Foothills Southshore,
Artificial Extrapolator,"POINT(12975.4 -3779.56)",3,Gnomeregan,
Standing Exterior Medium - MFF,"POINT(-9926.17 -4591.32)",5,The Barrens Ratchet,
Alchemy Lab,"POINT(15433.9 -589.419)",8,Blackwing Lair,
Standing Exterior Medium - MFF,"POINT(545.974 -845.95)",5,Hillsbrad Foothills Southshore,
Solid Chest,"POINT(1343.46 -483.284)",3,Hillsbrad Foothills Durnholde Keep,
Standing Exterior Medium - MFF,"POINT(-9997.74 -4718.23)",5,The Barrens Ratchet,
Standing Exterior Medium - MFF,"POINT(1129.69 -10692.2)",5,Duskwood Darkshire,
Briarthorn,"POINT(13157.2 -6677.59)",3,Razorfen Kraul,
Standing Exterior Medium - MFF,"POINT(-12551.6 -9832.32)",5,Un'Goro Crater Marshal's Refuge,
Banner,"POINT(-10817.8 3852.72)",5,Moonglade Lake Elune'ara,
Standing Exterior Medium - MFF,"POINT(3564.98 -1110.83)",5,Arathi Highlands Hammerfall,
Standing Exterior Medium - MFF,"POINT(-11023.8 -4111.03)",5,The Barrens The Crossroads,
Short Wooden Seat,"POINT(13122.3 -4678.24)",7,Uldaman,
Golden Sansam,"POINT(15845.3 -9695.78)",3,Zul'Gurub,
Standing Exterior Medium - MFF,"POINT(-10963.3 -4092.08)",5,The Barrens The Crossroads,
Brightly Colored Egg,"POINT(500.428 -5633.71)",3,Dun Morogh Kharanos,
Standing Exterior Medium - MFF,"POINT(-12533 -9853.32)",5,Un'Goro Crater Marshal's Refuge,
Brightly Colored Egg,"POINT(-85.7477 -9450.44)",3,Elwynn Forest Goldshire,
Standing Exterior Medium - MFF,"POINT(-8947.98 -7660.87)",5,Dustwallow Marsh Theramore Isle,
Standing Exterior Medium - MFF,"POINT(-9241.4 -7485.92)",5,Dustwallow Marsh Theramore Isle,
Gromsblood,"POINT(-15608.1 -5286)",3,Desolace Mannoroc Coven,
Standing Exterior Medium - MFF,"POINT(-9315.5 -7419.39)",5,Dustwallow Marsh Theramore Isle,
Standing Exterior Medium - MFF,"POINT(-11701.2 -5994.99)",5,The Barrens Camp Taurajo,
Standing Exterior Medium - MFF,"POINT(-9327.15 -1952.88)",5,Orgrimmar,
Standing Exterior Medium - MFF,"POINT(-9385.96 -1979.44)",5,Orgrimmar,
Standing Exterior Medium - MFF,"POINT(-9329.06 -1943.86)",5,Orgrimmar,
Frozen Rune,"POINT(19346 -9898.13)",3,Naxxramas,
Standing Exterior Medium - MFF,"POINT(-13780.2 -4892.9)",5,Thunder Bluff,
Bench],"POINT(15984.4 -11807.2)",7,Blackrock Depths,
Standing Exterior Medium - MFF,"POINT(-13837.9 -4840.66)",5,Thunder Bluff,
Standing Exterior Medium - MFF,"POINT(-11107.6 4235.28)",5,Moonglade Nighthaven,
Standing Exterior Medium - MFF,"POINT(-11159.7 4184)",5,Moonglade Nighthaven,
Standing Exterior Medium - MFF,"POINT(-11094.9 4231.11)",5,Moonglade Nighthaven,
Standing Exterior Medium - MFF,"POINT(-11174.8 4182.29)",5,Moonglade Nighthaven,
Brightly Colored Egg,"POINT(-13361.6 -6011.95)",3,Mulgore Bloodhoof Village,
Standing Exterior Medium - MFF,"POINT(2244.61 -9423.64)",5,Redridge Mountains,
Bruiseweed,"POINT(-230.477 166.842)",3,Alterac Mountains Dalaran,
Standing Exterior Medium - MFF,"POINT(2302.5 -9289.4)",5,Redridge Mountains Lakeshire,
Standing Exterior Medium - MFF,"POINT(-264.553 1617.49)",5,Tirisfal Glades Ruins of Lordaeron,
Standing Exterior Medium - MFF,"POINT(-13934.8 -4680.07)",5,Thunder Bluff Spirit Rise,
Standing Exterior Medium - MFF,"POINT(-14574.3 4999.38)",5,Teldrassil Rut'theran Village,
Standing Exterior Medium - MFF,"POINT(-14554.1 4986.79)",5,Teldrassil Rut'theran Village,
Standing Exterior Medium - MFF,"POINT(-9948.31 -4643.59)",5,The Barrens Ratchet,
Standing Exterior Medium - MFF,"POINT(-9297.35 -1988.27)",5,Orgrimmar,
Standing Exterior Medium - MFF,"POINT(-9306.8 -1950.92)",5,Orgrimmar,
Standing Exterior Medium - MFF,"POINT(-9372.01 -1760.04)",5,Orgrimmar,
Standing Exterior Medium - MFF,"POINT(-13872.7 -4711.92)",5,Thunder Bluff Spirit Rise,
Standing Exterior Medium - MFF,"POINT(-9327.76 -1981.12)",5,Orgrimmar,
Standing Exterior Medium - MFF,"POINT(-10006.2 -4716.73)",5,The Barrens Ratchet,
Iron Deposit,"POINT(940 -11487)",3,Stranglethorn Vale The Stockpile,
Standing Exterior Medium - MFF,"POINT(-9926.17 -4591.32)",5,The Barrens Ratchet,
Standing Exterior Medium - MFF,"POINT(-9899.26 -4583.91)",5,The Barrens Ratchet,
Standing Exterior Medium - MFF,"POINT(-9888.95 -4657)",5,The Barrens Ratchet,
Standing Exterior Medium - MFF,"POINT(-646.499 -8834.7)",5,Stormwind City,
Cell Door,"POINT(15722.2 -12899.7)",0,Blackrock Depths,
Copper Vein,"POINT(2046 -8789)",3,Redridge Mountains,
Standing Exterior Medium - MFF,"POINT(-661.823 -8845.18)",5,Stormwind City,
Standing Exterior Medium - MFF,"POINT(-774.592 -8611.96)",5,Stormwind City,
Standing Exterior Medium - MFF,"POINT(-541.753 -8833.52)",5,Stormwind City,
Standing Interior Small - MFF,"POINT(-11028.8 -4075.41)",5,The Barrens The Crossroads,
Standing Exterior Medium - MFF,"POINT(-234.288 1589.55)",5,Tirisfal Glades Ruins of Lordaeron,
Standing Exterior Medium - MFF,"POINT(-9997.74 -4718.23)",5,The Barrens Ratchet,
Standing Exterior Medium - MFF,"POINT(-9958.53 -4605.04)",5,The Barrens Ratchet,
Standing Interior Small - MFF,"POINT(-13715.4 -4906.41)",5,Thunder Bluff,
Mithril Deposit,"POINT(836 -6551)",3,Searing Gorge Firewatch Ridge,
Standing Exterior Medium - MFF,"POINT(-64.9711 1761.93)",5,Tirisfal Glades Ruins of Lordaeron,
Standing Exterior Medium - MFF,"POINT(-11025.1 -4183.65)",5,The Barrens The Crossroads,
Standing Exterior Medium - MFF,"POINT(-14502.6 4957.42)",5,Teldrassil,
Standing Interior Small - MFF,"POINT(-13668.7 -4771.37)",5,Thunder Bluff,
Standing Exterior Medium - MFF,"POINT(-14574.8 5014.31)",5,Teldrassil Rut'theran Village,
Silver Vein,"POINT(2871 -9255)",3,Redridge Mountains Stonewatch Tower,
Standing Exterior Medium - MFF,"POINT(3469.76 -950.796)",5,Arathi Highlands Hammerfall,
Standing Exterior Medium - MFF,"POINT(3482.32 -912.667)",5,Arathi Highlands Hammerfall,
Standing Exterior Medium - MFF,"POINT(2176.82 -6626.13)",5,Badlands Kargath,
Lava Fissure,"POINT(15509.7 -11380.5)",6,Onyxia's Lair,
Standing Exterior Medium - MFF,"POINT(1260.65 -10505)",5,Duskwood Darkshire,
Standing Exterior Medium - MFF,"POINT(425.284 -5588.76)",5,Dun Morogh Kharanos,
Standing Exterior Medium - MFF,"POINT(489.755 -5605.66)",5,Dun Morogh Kharanos,
Standing Exterior Medium - MFF,"POINT(1351.62 -9653.36)",5,Elwynn Forest,
Standing Exterior Medium - MFF,"POINT(-9847.31 -4669.05)",5,The Barrens Ratchet,
Standing Exterior Medium - MFF,"POINT(-9992.92 -4699.93)",5,The Barrens Ratchet,
Brightly Colored Egg,"POINT(-14604.7 6104.58)",3,Teldrassil Dolanaar,
Standing Exterior Medium - MFF,"POINT(-9887.36 -4577.65)",5,The Barrens Ratchet,
